epoch,stage,train_boundary,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
1,experimental,0.0,0.0,41.97584915161133,18.063361114988897,0.6246506030728743,0.9755995562989872,0.0,0.0,1.1566672760635706,0.04421689144062212,0.0,0.0,0.16891504796475232,0.18137402805810585,0.0,0.0,0.2715813315460519,0.011979268886663104
2,experimental,0.0,0.0,24.591386795043945,9.715470431105924,0.1582942913510624,0.22879098138587195,0.0,0.0,0.2833017266685266,0.010611945344700746,0.0,0.0,0.22244557404090967,0.2176726534418816,0.0,0.0,0.3402478765515832,0.008965973312797812
3,experimental,0.0,0.0,25.948787689208984,10.063108583097375,0.12063332307115854,0.1806018175248959,0.0,0.0,0.21999456778889073,0.009060336572765084,0.0,0.0,0.1352111983354628,0.16537111974862054,0.0,0.0,0.22802591826161092,0.010129162018924616
4,experimental,0.0,0.0,19.622928619384766,6.044402444779973,0.08472937731962597,0.1639142913757605,0.0,0.0,0.17575934150653896,0.009072819070823563,0.0,0.0,0.1358986936346458,0.11213998706157269,0.0,0.0,0.20778051204608622,0.015811825467133927
5,experimental,0.0,0.0,13.702958106994629,5.695704741317847,0.06939668572106569,0.1453923612272322,0.0,0.0,0.15080561234599552,0.00871274561163683,0.0,0.0,0.1101938400766117,0.14852567110025258,0.0,0.0,0.19612875050792808,0.011672074561685264
6,experimental,0.0,0.0,15.73283576965332,5.8221179303966215,0.058624745768240505,0.13752854722089555,0.0,0.0,0.13638912484841167,0.009000106174813748,0.0,0.0,0.06543331168587033,0.13652918428953864,0.0,0.0,0.1447087614423167,0.011010858028825538
7,experimental,0.0,0.0,13.905893325805664,5.390880790373404,0.05047722583027589,0.1203125840144786,0.0,0.0,0.11898415740805598,0.00835063987107476,0.0,0.0,0.06568175543893151,0.10028644705063947,0.0,0.0,0.12462846360304693,0.008803482635865048
8,experimental,0.0,0.0,13.022680282592773,6.194667924952297,0.04286690336053472,0.115506098569096,0.0,0.0,0.1083276709086996,0.007707718016424933,0.0,0.0,0.046220775641743206,0.10617743909121667,0.0,0.0,0.10790839423465666,0.008598898313741813
9,experimental,0.0,0.0,24.49263572692871,7.9281925552088355,0.04068504033819157,0.10397068380060352,0.0,0.0,0.0993358011571076,0.006665419316516799,0.0,0.0,0.058192592863223376,0.08676810964556347,0.0,0.0,0.11195451277292716,0.0103778635227698
10,experimental,0.0,0.0,25.447433471679688,8.659715956124444,0.04022768136556588,0.09426763568053106,0.0,0.0,0.09324302442884638,0.005881525551162573,0.0,0.0,0.04767168287061743,0.09012662903136896,0.0,0.0,0.10082464266195151,0.008089646005504917
